period,transit_epoch_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,star_radius_sol,star_teff,star_logg,disposition_text,source,target_encoded
9.88047978,173.608672,2.78458,18541.0,23.6,0.917,6113.0,4.512,FALSE POSITIVE,Kepler,0
17.512014768,174.282592,1.8248,4511.7,13.66,1.132,6224.0,4.33,FALSE POSITIVE,Kepler,0
0.525154153,133.744359,2.1441,747.5,23.61,0.846,5582.0,4.497,FALSE POSITIVE,Kepler,0
1.303861044,134.212059,4.0541,598.2,27.85,0.902,5758.0,4.475,FALSE POSITIVE,Kepler,0
0.890110752,133.2647,0.8774,321.5,1.25,0.711,4768.0,4.628,FALSE POSITIVE,Kepler,0
5.76573396,133.30941,2.924,248.0,7.47,4.434,5772.0,3.364,FALSE POSITIVE,Kepler,0
7.42608123,139.90039,3.6379,443.3,2.47,1.176,6049.0,4.353,CONFIRMED,Kepler,1
15.9868932,137.5964,4.158,178.5,1.62,1.176,6049.0,4.353,CONFIRMED,Kepler,1
0.73094589,133.68876,4.32,250.2,17.12,0.848,5901.0,4.553,FALSE POSITIVE,Kepler,0
18.92537246,149.49558,3.9835,640.9,13.92,4.885,4941.0,3.317,CONFIRMED,Kepler,1
0.933749106,134.31831,4.256,186.2,3.22,2.188,6215.0,3.849,FALSE POSITIVE,Kepler,0
2.037440623,133.59962,3.442,118.6,1.19,1.015,6253.0,4.415,FALSE POSITIVE,Kepler,0
13.118962443,261.539434,4.3045,372.2,8.25,4.24,7221.0,3.488,CANDIDATE,Kepler,1
4.618767792,133.386535,5.9957,4399.1,7.48,1.033,6013.0,4.381,FALSE POSITIVE,Kepler,0
7.82187328,123.49907,3.8417,42.2,2.78,4.24,7221.0,3.488,CANDIDATE,Kepler,1
2.785821236,260.83731,3.5599,68.9,1.69,1.733,6202.0,4.026,CONFIRMED,Kepler,1
3.411758679,133.18086,3.158,570.6,14.71,0.561,3995.0,4.71,FALSE POSITIVE,Kepler,0
0.525426427,133.187901,1.0801,324.6,1.45,0.802,5791.0,4.575,FALSE POSITIVE,Kepler,0
1.269091415,133.343682,1.4647,340.9,1.41,0.766,5041.0,4.576,CONFIRMED,Kepler,1
2.853133997,133.79678,1.465,277.1,1.36,0.766,5041.0,4.576,CONFIRMED,Kepler,1
6.79685353,138.11324,3.1702,393.1,2.01,0.97,6061.0,4.486,CONFIRMED,Kepler,1
1.475323222,131.83272,2.3155,154.9,5.88,4.885,4941.0,3.317,CONFIRMED,Kepler,1
4.15246118,134.57991,2.5755,223.4,7.62,4.885,4941.0,3.317,CONFIRMED,Kepler,1
8.7348852,135.0818,4.49,270.7,1.59,0.96,5982.0,4.493,CONFIRMED,Kepler,1
10.26547688,136.49663,3.733,399.6,1.81,0.853,5699.0,4.553,FALSE POSITIVE,Kepler,0
13.4471791,132.830555,3.0454,1428.2,5.24,1.041,6276.0,4.405,CANDIDATE,Kepler,1
3.305577989,180.68154,2.5903,17971.0,25.89,0.707,5534.0,4.629,FALSE POSITIVE,Kepler,0
3.99751422,261.7243,3.686,32.8,2.98,5.324,5066.0,3.122,FALSE POSITIVE,Kepler,0
1.592633181,133.9243804,5.5605,633.1,1.56,0.651,4506.0,4.626,FALSE POSITIVE,Kepler,0
17.02902786,143.33395,4.645,568.9,2.54,1.067,5839.0,4.327,CONFIRMED,Kepler,1
6.84619236,132.17265,3.529,246.8,1.67,1.067,5839.0,4.327,CONFIRMED,Kepler,1
1.224866441,133.20824,1.7086,196.0,1.54,1.107,5553.0,4.32,CONFIRMED,Kepler,1
25.93406406,149.76273,4.6142,414.5,2.48,1.225,5952.0,4.287,CONFIRMED,Kepler,1
7.04710032,139.79737,2.926,400.9,25.2,1.068,5766.0,4.363,FALSE POSITIVE,Kepler,0
12.99204853,136.32016,6.0175,270.6,2.03,1.242,5765.0,4.236,CONFIRMED,Kepler,1
11.11620211,133.100575,4.211,4843.9,8.96,0.996,6122.0,4.471,FALSE POSITIVE,Kepler,0
1.922861499,134.658644,3.5734,1916.2,5.09,0.911,5778.0,4.531,FALSE POSITIVE,Kepler,0
0.635445336,134.184037,1.8592,2547.4,19.0,0.55,3920.0,4.7,FALSE POSITIVE,Kepler,0
4.28746668,262.06245,1.5693,790.1,2.29,0.815,5296.0,4.576,CONFIRMED,Kepler,1
2.002779769,261.95791,2.231,260.5,1.42,0.892,5346.0,4.44,FALSE POSITIVE,Kepler,0
8.18739443,260.86931,3.0472,517.6,1.92,0.849,5251.0,4.494,CONFIRMED,Kepler,1
3.341799486,141.35472,2.9254,178.2,1.67,1.235,5873.0,4.293,CONFIRMED,Kepler,1
3.3226948,134.444,3.568,78.7,15.33,16.959,5234.0,2.41,FALSE POSITIVE,Kepler,0
1.303859704,134.21201,2.8239,36.7,0.98,1.521,6802.0,4.103,FALSE POSITIVE,Kepler,0
3.749105745,135.10837,1.9826,182.6,1.68,0.983,5751.0,4.447,CONFIRMED,Kepler,1
11.08956602,141.76142,6.2877,148.1,3.51,2.867,6353.0,3.698,CONFIRMED,Kepler,1
7.37290344,137.60991,2.172,205.2,2.67,1.07,5973.0,4.371,CANDIDATE,Kepler,1
7.24476126,139.10497,2.3145,58.0,0.65,0.874,5370.0,4.494,FALSE POSITIVE,Kepler,0
8.70798309,363.05638,2.4904,1419.6,2.01,0.554,4362.0,4.722,CONFIRMED,Kepler,1
14.8623076,354.57297,3.161,840.0,1.57,0.554,4362.0,4.722,CANDIDATE,Kepler,1
4.17634276,352.99674,2.335,531.5,1.23,0.554,4362.0,4.722,CONFIRMED,Kepler,1
27.40229859,133.6284,6.8491,747.5,3.63,1.324,6198.0,4.237,CONFIRMED,Kepler,1
3.179267286,261.841607,1.0246,200.9,1.21,0.857,5511.0,4.554,CONFIRMED,Kepler,1
10.38122447,268.02421,2.715,801.5,2.18,0.78,5095.0,4.566,CONFIRMED,Kepler,1
24.5709023,135.87209,3.587,764.2,2.82,0.78,5095.0,4.566,CONFIRMED,Kepler,1
0.817026268,132.835239,2.0799,1145.5,2.92,0.874,5619.0,4.536,FALSE POSITIVE,Kepler,0
3.024092505,132.4168573,2.8021,7765.0,12.14,1.358,6063.0,4.261,CONFIRMED,Kepler,1
5.670155713,136.201739,0.9361,536.7,5.85,0.183,3337.0,5.126,FALSE POSITIVE,Kepler,0
1.022678654,133.45422,1.3712,129.2,1.14,1.02,5366.0,4.363,CONFIRMED,Kepler,1
12.10968709,140.21258,6.3461,284.7,2.98,1.458,6021.0,4.093,CONFIRMED,Kepler,1
4.75796103,137.69636,4.66,124.5,1.7,1.458,6021.0,4.093,CONFIRMED,Kepler,1
13.55480534,139.81609,2.288,48.3,0.62,0.874,5370.0,4.494,FALSE POSITIVE,Kepler,0
0.393726813,133.310396,2.95,564.6,24.17,1.031,6277.0,4.449,FALSE POSITIVE,Kepler,0
2.757584622,133.05017,0.9267,563.1,1.01,0.424,3683.0,4.84,CONFIRMED,Kepler,1
0.928310036,133.80358,1.1899,376.2,1.16,0.602,4109.0,4.672,CONFIRMED,Kepler,1
13.48457668,136.61808,5.0197,653.5,3.39,1.324,6198.0,4.237,CONFIRMED,Kepler,1
31.8841473,160.20696,6.122,910.0,3.7,0.974,5779.0,4.477,CONFIRMED,Kepler,1
12.06222962,138.22229,2.0584,300.2,1.62,0.933,5547.0,4.451,CONFIRMED,Kepler,1
9.93146307,136.49128,5.678,398.6,2.41,1.22,5782.0,4.28,CONFIRMED,Kepler,1
21.85362905,144.32031,3.439,355.6,1.75,0.876,5830.0,4.54,CONFIRMED,Kepler,1
8.19345065,138.99617,5.234,115.4,1.74,1.458,6021.0,4.093,CONFIRMED,Kepler,1
15.45158184,142.21096,2.406,85.3,2.02,2.069,7839.0,4.08,FALSE POSITIVE,Kepler,0
4.77800306,124.061465,2.7361,473.0,1.85,0.873,5192.0,4.489,CONFIRMED,Kepler,1
7.814839231,357.519981,3.0122,2010.3,5.33,0.931,5887.0,4.499,FALSE POSITIVE,Kepler,0
5.32667299,357.12617,3.4045,611.4,2.26,0.921,5831.0,4.517,CONFIRMED,Kepler,1
0.741057213,131.947273,1.05299,1996.3,26.67,0.776,5496.0,4.592,FALSE POSITIVE,Kepler,0
2.988085455,133.27252,3.68,802.8,21.81,0.809,5497.0,4.577,FALSE POSITIVE,Kepler,0
0.393727296,178.587454,3.02,903.5,23.05,0.808,5628.0,4.575,FALSE POSITIVE,Kepler,0
8.17242644,361.20157,3.902,864.3,3.29,0.905,5705.0,4.499,CONFIRMED,Kepler,1
13.0607936,137.63148,3.215,236.6,1.45,0.876,5830.0,4.54,CONFIRMED,Kepler,1
4.2989201,132.86187,2.747,237.6,2.12,0.986,5300.0,4.385,CANDIDATE,Kepler,1
15.663886949,147.395712,2.4775,5144.4,27.36,2.221,5996.0,3.901,FALSE POSITIVE,Kepler,0
5.714817603,355.00831,3.14126,12295.0,9.29,0.842,5695.0,4.526,CANDIDATE,Kepler,1
2.897432135,450.75739,3.1793,1223.7,14.35,2.994,5970.0,3.619,FALSE POSITIVE,Kepler,0
8.70420525,357.55941,2.9385,1074.9,2.86,0.863,5074.0,4.474,CONFIRMED,Kepler,1
8.1280933,358.68367,3.727,224.1,1.39,0.921,5831.0,4.517,CONFIRMED,Kepler,1
2.83668931,353.81531,3.031,166.1,1.19,0.921,5831.0,4.517,CANDIDATE,Kepler,1
0.974868896,133.076265,1.6191,197.6,1.16,0.832,5487.0,4.563,CONFIRMED,Kepler,1
4.89721006,133.39852,1.812,274.4,1.48,0.847,5093.0,4.483,CONFIRMED,Kepler,1
1.914158508,134.644919,3.2917,7829.2,13.63,1.118,6289.0,4.407,FALSE POSITIVE,Kepler,0
3.98216698,135.52749,2.396,381.3,3.32,1.548,5570.0,4.066,FALSE POSITIVE,Kepler,0
0.643794198,133.984483,1.5662,456.7,19.51,0.83,5958.0,4.561,FALSE POSITIVE,Kepler,0
16.08832318,139.49184,5.731,597.8,3.42,1.33,6157.0,4.224,CONFIRMED,Kepler,1
10.30067919,142.74251,4.885,271.8,2.2,1.33,6157.0,4.224,CONFIRMED,Kepler,1
35.6757453,145.00717,7.381,471.2,3.02,1.33,6157.0,4.224,CONFIRMED,Kepler,1
16.56806842,146.15285,4.2647,1331.4,2.54,0.716,4987.0,4.602,CONFIRMED,Kepler,1
0.856895349,133.67521,1.3078,82.2,0.82,0.873,6021.0,4.537,FALSE POSITIVE,Kepler,0
2.46697039,354.93093,1.6345,308.7,1.56,0.863,5074.0,4.474,CONFIRMED,Kepler,1
2.624234833,132.304988,1.3874,2607.0,5.11,0.899,5340.0,4.514,CANDIDATE,Kepler,1
6.61836309,360.36694,3.6813,549.1,2.98,1.294,5529.0,4.19,CONFIRMED,Kepler,1
9.673958488,125.339418,3.2641,952.7,2.63,0.873,5192.0,4.489,CONFIRMED,Kepler,1
14.12847677,142.8971,3.685,628.7,2.73,0.974,5779.0,4.477,CONFIRMED,Kepler,1
8.39842977,136.31152,6.344,340.1,2.0,1.044,6309.0,4.441,CONFIRMED,Kepler,1
8.63847391,139.94684,5.4566,395.9,5.99,3.046,5684.0,3.657,CONFIRMED,Kepler,1
3.4815917,132.98828,1.8069,135.2,1.17,1.022,5405.0,4.374,CONFIRMED,Kepler,1
1.838514968,352.72266,2.7391,2721.7,4.86,0.94,5751.0,4.508,FALSE POSITIVE,Kepler,0
1.09206833,133.19403,1.8596,219.2,1.29,0.859,5639.0,4.551,FALSE POSITIVE,Kepler,0
10.12805158,139.1159,3.517,477.4,1.95,0.82,5676.0,4.548,CONFIRMED,Kepler,1
1.613001111,178.52846,2.394,104.1,1.25,1.205,5580.0,4.223,FALSE POSITIVE,Kepler,0
3.770551475,357.11836,3.8077,12440.0,12.05,1.075,6322.0,4.426,CONFIRMED,Kepler,1
1.343767797,133.275862,1.9405,4702.6,18.66,2.312,6324.0,3.8,FALSE POSITIVE,Kepler,0
29.12436474,142.16154,3.4209,6496.0,15.25,0.481,4457.0,4.767,FALSE POSITIVE,Kepler,0
3.629442796,134.70066,5.63,426.6,3.28,1.217,6506.0,4.336,FALSE POSITIVE,Kepler,0
5.72812616,135.18066,2.0295,643.4,1.38,0.548,3968.0,4.714,CONFIRMED,Kepler,1
3.75574267,133.4333,2.2911,417.4,1.58,0.788,5311.0,4.588,CONFIRMED,Kepler,1
7.44042933,134.76331,2.991,547.3,2.74,0.877,5815.0,4.54,FALSE POSITIVE,Kepler,0
6.581477136,174.787814,3.0896,2318.9,4.56,0.973,5188.0,4.4,CONFIRMED,Kepler,1
2.382652873,170.66626,1.8888,705.4,2.74,0.973,5188.0,4.4,CONFIRMED,Kepler,1
24.66461416,189.02031,2.8579,2398.8,5.34,0.973,5188.0,4.4,CONFIRMED,Kepler,1
11.51517167,174.85855,2.006,1357.4,2.9,0.798,5177.0,4.59,CONFIRMED,Kepler,1
7.641567589,135.407564,3.41018,2269.7,4.91,1.055,5356.0,4.338,CONFIRMED,Kepler,1
30.6113932,374.6216,3.576,3472.0,19.68,0.534,3900.0,4.727,FALSE POSITIVE,Kepler,0
7.40742502,355.49652,3.675,442.0,2.01,0.961,5922.0,4.474,CONFIRMED,Kepler,1
5.09246539,357.53594,3.659,254.0,1.17,0.751,5037.0,4.547,FALSE POSITIVE,Kepler,0
1.103971357,354.58216,0.926,317.9,1.37,0.746,5409.0,4.609,FALSE POSITIVE,Kepler,0
10.916108342,133.009227,3.6496,1479.0,3.93,0.932,5575.0,4.521,CONFIRMED,Kepler,1
3.353732008,134.869597,1.4598,1264.7,1.65,0.46,3789.0,4.781,CONFIRMED,Kepler,1
6.877446033,132.08426,1.3692,1632.3,2.05,0.46,3789.0,4.781,CONFIRMED,Kepler,1
28.46464804,158.03986,2.6657,1629.8,1.87,0.46,3789.0,4.781,CONFIRMED,Kepler,1
0.293630085,133.584241,2.3857,2017.7,26.35,0.843,5665.0,4.554,FALSE POSITIVE,Kepler,0
2.44199803,134.57095,2.759,251.7,1.44,0.796,5970.0,4.564,FALSE POSITIVE,Kepler,0
30.5872153,162.8842,5.3698,464.8,2.32,1.082,5944.0,4.38,CANDIDATE,Kepler,1
7.09712124,136.34514,2.1059,369.5,0.74,0.389,3569.0,4.861,CONFIRMED,Kepler,1
2.6827683,134.25535,2.957,79.8,1.19,1.223,6180.0,4.262,FALSE POSITIVE,Kepler,0
3.601465336,171.99184,2.2753,777.7,2.31,0.855,5052.0,4.48,CONFIRMED,Kepler,1
3.108251172,170.244566,2.5048,1867.7,4.43,0.847,5330.0,4.495,FALSE POSITIVE,Kepler,0
25.8474958,188.874,5.985,537.4,2.4,1.031,6297.0,4.448,CONFIRMED,Kepler,1
20.42720701,176.71737,3.447,1273.0,4.42,0.958,6014.0,4.494,FALSE POSITIVE,Kepler,0
1.023471798,354.8182,2.3499,861.4,3.78,0.893,5741.0,4.491,FALSE POSITIVE,Kepler,0
0.51872711,133.676312,1.252,714.1,19.07,0.762,5572.0,4.597,FALSE POSITIVE,Kepler,0
17.31711739,142.36094,3.1518,1473.0,2.04,0.502,4719.0,4.753,CONFIRMED,Kepler,1
9.42889884,140.1046,4.4481,565.4,4.39,1.86,5897.0,3.98,CONFIRMED,Kepler,1
1.096583368,133.61436,2.1188,308.5,1.35,0.763,5222.0,4.528,FALSE POSITIVE,Kepler,0
9.95639775,134.29186,5.615,510.5,28.15,1.053,6161.0,4.454,CANDIDATE,Kepler,1
6.50327035,135.26657,2.591,418.3,1.67,0.843,4999.0,4.49,CONFIRMED,Kepler,1
4.09667624,133.09833,2.19,302.3,1.42,0.843,4999.0,4.49,CONFIRMED,Kepler,1
1.196548464,132.53363,1.2592,224.6,1.25,0.843,4999.0,4.49,CONFIRMED,Kepler,1
11.47609015,135.39622,5.046,182.3,2.07,1.41,6071.0,4.202,CONFIRMED,Kepler,1
25.2630467,134.18397,6.22,125.5,1.71,1.41,6071.0,4.202,CONFIRMED,Kepler,1
0.677374687,133.94573,1.8361,76.7,0.9,1.037,5718.0,4.395,CONFIRMED,Kepler,1
10.43547031,134.82462,3.4167,210.2,1.22,0.853,5528.0,4.499,CONFIRMED,Kepler,1
7.41084314,135.75425,3.245,124.1,0.94,0.853,5528.0,4.499,CONFIRMED,Kepler,1
28.59914031,189.92667,3.6567,1585.1,1.83,0.461,3755.0,4.781,CONFIRMED,Kepler,1
24.58716355,173.70572,3.984,907.5,2.37,0.749,5474.0,4.605,CONFIRMED,Kepler,1
34.193600311,155.2966351,5.41382,13715.0,21.95,1.786,6129.0,3.991,FALSE POSITIVE,Kepler,0
12.53248222,170.76535,4.0168,1145.9,3.24,0.904,5997.0,4.522,CONFIRMED,Kepler,1
13.19720694,171.545479,3.4872,2141.4,4.18,0.885,4954.0,4.462,CONFIRMED,Kepler,1
14.85890852,128.154869,3.5252,3269.0,5.94,1.055,5356.0,4.338,CONFIRMED,Kepler,1
4.08897299,135.76402,3.585,157.9,2.36,1.86,5897.0,3.98,CONFIRMED,Kepler,1
2.866680334,134.066374,1.1264,712.4,2.93,0.764,5238.0,4.598,FALSE POSITIVE,Kepler,0
17.44486016,141.6802,4.445,826.9,3.24,0.966,5568.0,4.413,CONFIRMED,Kepler,1
7.33685101,138.5829,3.548,325.8,1.52,0.848,5795.0,4.554,CONFIRMED,Kepler,1
22.65117451,140.337593,3.6895,2250.0,7.62,1.333,6968.0,4.31,FALSE POSITIVE,Kepler,0
1.204274435,134.05838,1.3362,185.8,1.19,0.849,5668.0,4.552,FALSE POSITIVE,Kepler,0
7.71790675,139.15725,1.84,306.8,0.9,0.509,3975.0,4.753,CONFIRMED,Kepler,1
27.6652847,144.8714,6.633,469.2,2.21,1.017,6036.0,4.396,CONFIRMED,Kepler,1
0.933746515,133.387415,6.6522,2936.6,25.54,0.716,5252.0,4.596,FALSE POSITIVE,Kepler,0
1.872421727,134.366162,1.5261,3018.9,5.65,0.825,5337.0,4.486,FALSE POSITIVE,Kepler,0
33.6528474,147.8025,3.9616,1140.8,3.05,0.885,4954.0,4.462,CONFIRMED,Kepler,1
5.90127815,171.40674,2.1979,1525.2,1.94,0.498,3731.0,4.75,CONFIRMED,Kepler,1
8.75209691,170.63671,2.3742,1367.6,1.83,0.498,3731.0,4.75,CONFIRMED,Kepler,1
22.78078241,155.20408,3.3002,1925.1,2.17,0.498,3731.0,4.75,CONFIRMED,Kepler,1
2.896005211,133.61228,1.6776,614.1,1.23,0.498,3731.0,4.75,CONFIRMED,Kepler,1
0.742957911,133.27936,0.6688,843.3,1.47,0.498,3731.0,4.75,CONFIRMED,Kepler,1
0.54624855,178.5614,2.0543,639.7,18.93,0.714,5414.0,4.625,FALSE POSITIVE,Kepler,0
18.82744023,196.19088,4.664,1006.2,2.7,0.86,5687.0,4.538,CONFIRMED,Kepler,1
8.4120069,139.64745,3.923,819.6,1.71,0.621,4502.0,4.668,FALSE POSITIVE,Kepler,0
5.747711909,133.29939,1.8923,820.1,1.86,0.632,4252.0,4.64,CONFIRMED,Kepler,1
3.504691252,133.511941,1.9811,315.1,2.03,1.055,5356.0,4.338,CONFIRMED,Kepler,1
0.995861402,132.346819,1.1507,4993.8,26.93,0.706,5286.0,4.604,FALSE POSITIVE,Kepler,0
12.21828097,140.321095,2.6969,1843.4,5.1,1.081,5822.0,4.351,CONFIRMED,Kepler,1
6.47179275,356.38477,6.788,402.5,2.08,1.033,6341.0,4.446,FALSE POSITIVE,Kepler,0
13.21409607,140.58492,3.5641,1154.8,2.77,0.728,5333.0,4.62,CONFIRMED,Kepler,1
6.05729966,135.92756,3.7419,385.2,1.94,1.004,5334.0,4.372,CONFIRMED,Kepler,1
3.584101048,170.427829,2.7316,2608.1,4.66,0.922,5739.0,4.518,CONFIRMED,Kepler,1
1.763587535,120.5659254,3.16877,4590.6,21.42,3.031,9107.0,3.867,CONFIRMED,Kepler,1
5.014234733,133.174289,4.589,6536.0,10.63,1.307,6490.0,4.32,CONFIRMED,Kepler,1
8.11528727,174.52257,3.211,834.9,3.1,0.887,5926.0,4.532,CONFIRMED,Kepler,1
36.9250409,174.22246,4.9381,902.0,3.01,0.887,5926.0,4.532,CONFIRMED,Kepler,1
37.4783492,157.31713,5.317,1467.9,10.05,0.44,3687.0,4.813,FALSE POSITIVE,Kepler,0
32.3122867,133.867,6.569,677.8,4.84,1.494,5821.0,4.108,CONFIRMED,Kepler,1
9.22961384,138.43961,2.235,492.1,2.79,1.252,6320.0,4.347,CONFIRMED,Kepler,1
14.5598556,135.95038,5.624,290.6,1.64,0.966,5959.0,4.46,CONFIRMED,Kepler,1
4.176254191,133.090415,3.6716,1360.1,3.07,0.776,4957.0,4.594,CONFIRMED,Kepler,1
6.10027621,135.58656,4.7476,766.6,2.59,0.937,5957.0,4.506,CONFIRMED,Kepler,1
10.9110487,142.52714,7.033,401.9,2.36,0.864,5903.0,4.546,FALSE POSITIVE,Kepler,0
8.408878137,134.006366,3.4967,798.9,2.28,0.812,5551.0,4.508,CONFIRMED,Kepler,1
10.93725572,136.98549,3.0822,421.6,2.41,1.004,5334.0,4.372,CONFIRMED,Kepler,1
2.97136658,134.38662,2.716,233.3,1.52,1.004,5334.0,4.372,CONFIRMED,Kepler,1
2.936527336,135.71829,1.771,352.3,1.92,1.002,5359.0,4.375,CONFIRMED,Kepler,1
7.03902016,175.73059,3.8633,529.8,2.45,1.058,6321.0,4.434,CONFIRMED,Kepler,1
8.360870704,175.64459,2.7144,2039.7,3.67,0.81,4743.0,4.516,CONFIRMED,Kepler,1
21.76129812,166.540438,1.243,1300.7,2.53,0.72,4859.0,4.612,CONFIRMED,Kepler,1
1.217266418,133.328666,3.3208,5811.5,14.49,1.638,6631.0,4.145,FALSE POSITIVE,Kepler,0
19.563092517,134.3548284,6.9547,12992.0,23.76,1.831,6208.0,3.959,FALSE POSITIVE,Kepler,0
5.48990788,134.10438,4.02,598.9,23.6,0.96,5982.0,4.493,FALSE POSITIVE,Kepler,0
0.73093905,355.90306,2.8437,451.1,1.45,0.711,4768.0,4.588,FALSE POSITIVE,Kepler,0
11.39102358,137.70864,2.303,448.6,1.67,0.728,4983.0,4.617,CONFIRMED,Kepler,1
12.33343853,137.58782,6.221,536.4,4.12,1.24,5896.0,4.197,CONFIRMED,Kepler,1
8.01500821,134.8277,3.0137,363.0,2.0,1.002,5359.0,4.375,CONFIRMED,Kepler,1
0.933749941,133.38422,6.606,415.3,12.93,0.48,3682.0,4.786,FALSE POSITIVE,Kepler,0
7.053934488,136.357253,1.7244,511.5,2.36,0.863,5357.0,4.498,CONFIRMED,Kepler,1
4.29263699,134.80018,2.7,61.4,0.68,0.863,5357.0,4.498,CONFIRMED,Kepler,1
7.6746614,133.22431,1.9374,503.0,2.8,1.001,6063.0,4.47,CONFIRMED,Kepler,1
0.445275074,133.971372,2.276,254.7,1.21,0.725,5346.0,4.621,FALSE POSITIVE,Kepler,0
1.213770423,170.483645,0.5532,1821.0,0.78,0.148,3292.0,5.215,CONFIRMED,Kepler,1
0.453287416,133.869741,0.4445,1461.5,0.76,0.148,3292.0,5.215,CONFIRMED,Kepler,1
10.810132734,132.95157,4.4618,6165.2,13.95,1.284,6211.0,4.269,FALSE POSITIVE,Kepler,0
1.865114193,133.792344,0.4279,1124.8,0.66,0.148,3292.0,5.215,CONFIRMED,Kepler,1
3.273699006,171.2385098,3.07626,6862.8,22.36,2.493,10816.0,4.086,FALSE POSITIVE,Kepler,0
19.56313723,369.11182,6.8575,5536.0,9.73,1.077,5766.0,4.352,FALSE POSITIVE,Kepler,0
2.227718792,134.452638,4.9699,1039.0,8.88,0.922,6038.0,4.508,FALSE POSITIVE,Kepler,0
0.591914504,355.353791,1.0225,1057.7,27.21,0.655,5122.0,4.659,FALSE POSITIVE,Kepler,0
36.7704935,164.29112,4.42,1346.6,2.83,0.755,5142.0,4.602,CONFIRMED,Kepler,1
14.58932429,141.93498,2.4184,831.3,2.32,0.755,5142.0,4.602,CONFIRMED,Kepler,1
0.764017553,132.2214,1.103,128.2,0.86,0.755,5142.0,4.602,CONFIRMED,Kepler,1
20.51360192,357.49424,3.4769,1174.1,2.58,0.704,5310.0,4.608,CANDIDATE,Kepler,1
2.613020421,133.11283,1.9588,599.7,1.5,0.517,3883.0,4.725,CONFIRMED,Kepler,1
0.927859786,133.905978,1.4279,515.3,1.79,0.699,4815.0,4.631,CONFIRMED,Kepler,1
7.10695741,138.32271,5.1462,131.0,1.72,1.518,5761.0,4.091,CONFIRMED,Kepler,1
0.783276173,355.94865,1.6735,264.7,1.98,1.233,5640.0,4.247,CANDIDATE,Kepler,1
3.17405898,357.05776,2.3156,282.2,2.09,1.233,5640.0,4.247,CANDIDATE,Kepler,1
2.1395563,133.65392,2.0678,266.1,1.76,1.08,5534.0,4.338,CONFIRMED,Kepler,1
4.807103254,134.640371,0.9393,450.5,2.96,1.08,5534.0,4.338,CONFIRMED,Kepler,1
2.633852528,134.56431,2.0206,259.8,1.38,0.878,5114.0,4.463,CONFIRMED,Kepler,1
6.18670882,136.63308,2.909,202.6,1.21,0.878,5114.0,4.463,CONFIRMED,Kepler,1
1.796320953,133.33662,1.9139,210.9,1.2,0.829,5576.0,4.503,CONFIRMED,Kepler,1
3.468073,136.00831,2.361,243.9,1.29,0.829,5576.0,4.503,CONFIRMED,Kepler,1
5.9142668,133.49193,2.661,253.2,1.31,0.829,5576.0,4.503,CONFIRMED,Kepler,1
14.00640392,142.20885,4.6919,716.4,3.11,1.124,5788.0,4.323,CONFIRMED,Kepler,1
3.546531809,134.90127,2.2746,442.7,2.18,0.986,5993.0,4.489,CONFIRMED,Kepler,1
5.70070626,132.69229,1.6408,379.8,2.03,0.986,5993.0,4.489,CONFIRMED,Kepler,1
20.8341497,186.03921,4.522,803.1,2.26,0.808,5296.0,4.538,CONFIRMED,Kepler,1
7.0556584,181.91205,3.0479,705.6,2.13,0.808,5296.0,4.538,CONFIRMED,Kepler,1
10.47548084,152.64165,2.3024,1070.7,2.11,0.611,4463.0,4.677,CONFIRMED,Kepler,1
22.92886314,143.86271,2.0831,908.9,2.08,0.611,4463.0,4.677,CONFIRMED,Kepler,1
6.88595222,138.40761,4.148,428.5,2.68,0.999,5616.0,4.394,CONFIRMED,Kepler,1
3.125814002,356.41184,1.7895,238.8,1.88,1.181,6358.0,4.346,FALSE POSITIVE,Kepler,0
5.660669429,137.416045,4.6483,737.8,3.24,1.173,5746.0,4.266,CONFIRMED,Kepler,1
10.80487163,134.09498,2.7215,292.7,1.71,0.998,6092.0,4.471,FALSE POSITIVE,Kepler,0
13.71938426,140.74483,5.5677,316.4,1.98,1.105,6387.0,4.41,CONFIRMED,Kepler,1
29.2214959,139.32807,4.014,394.0,1.81,0.829,5576.0,4.503,CONFIRMED,Kepler,1
20.34237838,137.6952,2.3351,564.6,2.88,1.071,5514.0,4.345,CONFIRMED,Kepler,1
23.58444746,145.95798,5.5545,429.2,3.0,1.354,5655.0,4.152,CONFIRMED,Kepler,1
11.97884409,178.96957,3.751,707.9,2.11,0.808,5296.0,4.538,CONFIRMED,Kepler,1
3.71545593,169.78318,2.558,331.7,1.46,0.808,5296.0,4.538,CONFIRMED,Kepler,1
2.58083264,171.56048,2.1729,270.2,1.31,0.808,5296.0,4.538,CONFIRMED,Kepler,1
1.487084251,133.97746,1.3233,295.7,1.6,0.876,5650.0,4.551,FALSE POSITIVE,Kepler,0
19.25404023,164.78424,4.6509,987.7,3.04,0.941,5798.0,4.507,CONFIRMED,Kepler,1
15.0549356,144.575,4.801,256.4,1.6,0.999,5616.0,4.394,CONFIRMED,Kepler,1
2.92721119,133.82725,2.545,170.2,1.29,0.999,5616.0,4.394,CONFIRMED,Kepler,1
38.2856338,143.2984,6.512,322.8,1.77,0.999,5616.0,4.394,CONFIRMED,Kepler,1
19.80787763,139.37983,3.453,616.3,2.08,0.84,5775.0,4.558,CONFIRMED,Kepler,1
